(node:18892) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///C:/lwrpc-league-system/lwrpc-admin/app/lib/viewAsProjectionClient.js is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add "type": "module" to C:\lwrpc-league-system\lwrpc-admin\package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
▲ Next.js 16.2.4 (webpack)
- Local:         http://localhost:3076
- Network:       http://192.168.4.44:3076
✓ Ready in 1760ms

○ Compiling /captain-dashboard ...
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 40ms (next.js: 3ms, proxy.ts: 10ms, application-code: 26ms)
 GET /api/system-settings 200 in 40ms (next.js: 14ms, proxy.ts: 15ms, application-code: 11ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 48ms (next.js: 10ms, proxy.ts: 10ms, application-code: 27ms)
 GET /captain-dashboard 200 in 48ms (next.js: 3ms, proxy.ts: 5ms, application-code: 40ms)
 GET /api/system-settings 200 in 26ms (next.js: 3ms, proxy.ts: 9ms, application-code: 14ms)
 GET /api/system-settings 200 in 18ms (next.js: 5ms, proxy.ts: 6ms, application-code: 7ms)
 GET /api/system-settings 200 in 21ms (next.js: 2ms, proxy.ts: 11ms, application-code: 8ms)
 POST /api/match-lineups 200 in 1256ms (next.js: 1190ms, proxy.ts: 6ms, application-code: 60ms)
 GET /view-as-test?member=8 200 in 265ms (next.js: 70ms, proxy.ts: 7ms, application-code: 188ms)
 GET /api/system-settings 200 in 74ms (next.js: 14ms, proxy.ts: 22ms, application-code: 38ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 104ms (next.js: 32ms, proxy.ts: 22ms, application-code: 49ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 107ms (next.js: 40ms, proxy.ts: 22ms, application-code: 44ms)
 GET /api/system-settings 200 in 56ms (next.js: 9ms, proxy.ts: 33ms, application-code: 13ms)
 GET /captain-dashboard 200 in 345ms (next.js: 76ms, proxy.ts: 9ms, application-code: 260ms)
 GET /api/system-settings 200 in 702ms (next.js: 88ms, proxy.ts: 599ms, application-code: 16ms)
 GET / 200 in 2.5s (next.js: 1920ms, proxy.ts: 5ms, application-code: 598ms)
 GET /api/system-settings 200 in 19ms (next.js: 3ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/system-settings 200 in 17ms (next.js: 2ms, proxy.ts: 6ms, application-code: 9ms)
 GET /api/system-settings 200 in 18ms (next.js: 2ms, proxy.ts: 6ms, application-code: 10ms)
 GET /api/system-settings 200 in 18ms (next.js: 3ms, proxy.ts: 8ms, application-code: 7ms)
 GET /api/notification-templates?template_key=captain_login_popup 200 in 1784ms (next.js: 1748ms, proxy.ts: 18ms, application-code: 18ms)
 GET /api/notification-templates?template_key=player_login_popup 200 in 1792ms (next.js: 1748ms, proxy.ts: 18ms, application-code: 26ms)
 GET /api/notification-templates?template_key=player_guide_pdf 200 in 1587ms (next.js: 1428ms, proxy.ts: 108ms, application-code: 51ms)
 GET /api/notification-templates?template_key=captain_guide_pdf 200 in 1488ms (next.js: 31ms, proxy.ts: 1429ms, application-code: 27ms)
 GET /api/notification-template-history 200 in 1970ms (next.js: 1427ms, proxy.ts: 108ms, application-code: 435ms)
 GET /api/notification-templates?template_key=admin_guide_pdf 200 in 1859ms (next.js: 18ms, proxy.ts: 1443ms, application-code: 398ms)
 POST /api/match-setup-reminders 200 in 1980ms (next.js: 1425ms, proxy.ts: 110ms, application-code: 445ms)
 GET /members 200 in 638ms (next.js: 77ms, proxy.ts: 164ms, application-code: 398ms)
 GET /api/system-settings 200 in 20ms (next.js: 5ms, proxy.ts: 7ms, application-code: 7ms)
 GET /api/admin/member-directory?mode=members&page=1&pageSize=100&search=&includeInactive=false&currentRosterOnly=false&sort=member&direction=asc 500 in 1879ms (next.js: 1842ms, proxy.ts: 15ms, application-code: 21ms)
 GET /api/system-settings 200 in 108ms (next.js: 6ms, proxy.ts: 96ms, application-code: 6ms)
 GET /api/system-settings 200 in 25ms (next.js: 4ms, proxy.ts: 10ms, application-code: 11ms)
 GET /api/system-settings 200 in 58ms (next.js: 40ms, proxy.ts: 13ms, application-code: 5ms)
 GET /members/10000000-0000-4000-8000-000000000002 200 in 1566ms (next.js: 1234ms, proxy.ts: 8ms, application-code: 325ms)
 GET /api/system-settings 200 in 40ms (next.js: 6ms, proxy.ts: 12ms, application-code: 22ms)
 GET /api/system-settings 200 in 34ms (next.js: 5ms, proxy.ts: 15ms, application-code: 14ms)
 GET /api/admin/member-last-login?memberId=10000000-0000-4000-8000-000000000002 200 in 789ms (next.js: 743ms, proxy.ts: 27ms, application-code: 19ms)
 GET /api/system-settings 200 in 26ms (next.js: 6ms, proxy.ts: 11ms, application-code: 10ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 55ms (next.js: 16ms, proxy.ts: 23ms, application-code: 16ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 58ms (next.js: 9ms, proxy.ts: 23ms, application-code: 26ms)
 GET /api/system-settings 200 in 45ms (next.js: 7ms, proxy.ts: 33ms, application-code: 5ms)
 GET /teams 200 in 886ms (next.js: 734ms, proxy.ts: 5ms, application-code: 147ms)
 GET /api/system-settings 200 in 50ms (next.js: 35ms, proxy.ts: 6ms, application-code: 9ms)
 GET /api/system-settings 200 in 17ms (next.js: 2ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/system-settings 200 in 22ms (next.js: 2ms, proxy.ts: 8ms, application-code: 12ms)
 GET /api/system-settings 200 in 20ms (next.js: 3ms, proxy.ts: 10ms, application-code: 8ms)
 GET /divisions 200 in 859ms (next.js: 744ms, proxy.ts: 5ms, application-code: 110ms)
 GET /api/system-settings 200 in 60ms (next.js: 38ms, proxy.ts: 9ms, application-code: 13ms)
 GET /api/system-settings 200 in 17ms (next.js: 4ms, proxy.ts: 6ms, application-code: 7ms)
 GET /api/system-settings 200 in 21ms (next.js: 4ms, proxy.ts: 8ms, application-code: 9ms)
 GET /locations 200 in 843ms (next.js: 717ms, proxy.ts: 7ms, application-code: 120ms)
 GET /api/system-settings 200 in 49ms (next.js: 29ms, proxy.ts: 6ms, application-code: 14ms)
 GET /api/system-settings 200 in 55ms (next.js: 3ms, proxy.ts: 10ms, application-code: 42ms)
 GET /api/system-settings 200 in 15ms (next.js: 2ms, proxy.ts: 6ms, application-code: 7ms)
 GET /scheduling 200 in 887ms (next.js: 768ms, proxy.ts: 7ms, application-code: 112ms)
 GET /api/system-settings 200 in 68ms (next.js: 34ms, proxy.ts: 6ms, application-code: 27ms)
 GET /api/system-settings 200 in 14ms (next.js: 3ms, proxy.ts: 5ms, application-code: 6ms)
 GET /api/system-settings 200 in 15ms (next.js: 4ms, proxy.ts: 5ms, application-code: 6ms)
 GET /matches 307 in 1563ms (next.js: 1380ms, proxy.ts: 10ms, application-code: 174ms)
 GET /scoring 200 in 1355ms (next.js: 1203ms, proxy.ts: 6ms, application-code: 146ms)
 GET /api/system-settings 200 in 69ms (next.js: 39ms, proxy.ts: 8ms, application-code: 22ms)
 GET /api/system-settings 200 in 46ms (next.js: 19ms, proxy.ts: 13ms, application-code: 14ms)
 GET /api/notification-templates?template_key=score_reminder 200 in 49ms (next.js: 8ms, proxy.ts: 13ms, application-code: 28ms)
 GET /api/system-settings 200 in 20ms (next.js: 6ms, proxy.ts: 8ms, application-code: 6ms)
 GET /standings 200 in 920ms (next.js: 792ms, proxy.ts: 5ms, application-code: 123ms)
 GET /api/system-settings 200 in 54ms (next.js: 32ms, proxy.ts: 10ms, application-code: 12ms)
 GET /api/system-settings 200 in 22ms (next.js: 4ms, proxy.ts: 6ms, application-code: 12ms)
 GET /api/system-settings 200 in 24ms (next.js: 4ms, proxy.ts: 8ms, application-code: 11ms)
 GET /api/system-settings 200 in 50ms (next.js: 39ms, proxy.ts: 7ms, application-code: 5ms)
 GET /ratings 200 in 1478ms (next.js: 1339ms, proxy.ts: 9ms, application-code: 130ms)
 GET /api/system-settings 200 in 74ms (next.js: 44ms, proxy.ts: 14ms, application-code: 16ms)
 GET /api/system-settings 200 in 15ms (next.js: 1958µs, proxy.ts: 8ms, application-code: 5ms)
 GET /api/system-settings 200 in 22ms (next.js: 2ms, proxy.ts: 10ms, application-code: 9ms)
 GET /api/system-settings 200 in 15ms (next.js: 2ms, proxy.ts: 5ms, application-code: 8ms)
 GET /api/system-settings 200 in 19ms (next.js: 2ms, proxy.ts: 6ms, application-code: 11ms)
 GET /view-as-test?member=7 200 in 120ms (next.js: 37ms, proxy.ts: 9ms, application-code: 73ms)
 GET /api/system-settings 200 in 32ms (next.js: 5ms, proxy.ts: 12ms, application-code: 15ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 69ms (next.js: 14ms, proxy.ts: 13ms, application-code: 42ms)
 GET /api/system-settings 200 in 71ms (next.js: 25ms, proxy.ts: 31ms, application-code: 15ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 80ms (next.js: 24ms, proxy.ts: 13ms, application-code: 43ms)
 GET / 200 in 210ms (next.js: 47ms, proxy.ts: 9ms, application-code: 155ms)
 GET /api/system-settings 200 in 38ms (next.js: 12ms, proxy.ts: 11ms, application-code: 15ms)
 GET /api/system-settings 200 in 50ms (next.js: 3ms, proxy.ts: 12ms, application-code: 34ms)
 GET /api/notification-templates?template_key=captain_login_popup 200 in 58ms (next.js: 16ms, proxy.ts: 12ms, application-code: 30ms)
 GET /api/notification-templates?template_key=player_login_popup 200 in 61ms (next.js: 29ms, proxy.ts: 13ms, application-code: 20ms)
 GET /api/notification-template-history 200 in 70ms (next.js: 16ms, proxy.ts: 13ms, application-code: 41ms)
 GET /api/notification-templates?template_key=admin_guide_pdf 200 in 98ms (next.js: 22ms, proxy.ts: 13ms, application-code: 63ms)
 GET /api/notification-templates?template_key=player_guide_pdf 200 in 102ms (next.js: 7ms, proxy.ts: 13ms, application-code: 82ms)
 GET /api/notification-templates?template_key=captain_guide_pdf 200 in 105ms (next.js: 17ms, proxy.ts: 13ms, application-code: 75ms)
 POST /api/match-setup-reminders 200 in 113ms (next.js: 64ms, proxy.ts: 14ms, application-code: 35ms)
 GET /members 200 in 81ms (next.js: 26ms, proxy.ts: 6ms, application-code: 49ms)
 GET /api/system-settings 200 in 16ms (next.js: 3ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/system-settings 200 in 29ms (next.js: 13ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/admin/member-directory?mode=members&page=1&pageSize=100&search=&includeInactive=false&currentRosterOnly=false&sort=member&direction=asc 500 in 33ms (next.js: 6ms, proxy.ts: 10ms, application-code: 17ms)
 GET /api/system-settings 200 in 22ms (next.js: 3ms, proxy.ts: 5ms, application-code: 13ms)
 GET /api/system-settings 200 in 39ms (next.js: 6ms, proxy.ts: 16ms, application-code: 17ms)
 GET /teams 200 in 100ms (next.js: 37ms, proxy.ts: 11ms, application-code: 51ms)
 GET /api/system-settings 200 in 18ms (next.js: 2ms, proxy.ts: 5ms, application-code: 11ms)
 GET /api/system-settings 200 in 26ms (next.js: 4ms, proxy.ts: 12ms, application-code: 10ms)
 GET /api/system-settings 200 in 25ms (next.js: 3ms, proxy.ts: 11ms, application-code: 11ms)
 GET /api/system-settings 200 in 34ms (next.js: 3ms, proxy.ts: 11ms, application-code: 20ms)
 GET /view-as-test?member=1 200 in 52ms (next.js: 2ms, proxy.ts: 5ms, application-code: 44ms)
 GET /api/system-settings 200 in 30ms (next.js: 10ms, proxy.ts: 7ms, application-code: 13ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 38ms (next.js: 2ms, proxy.ts: 7ms, application-code: 29ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 40ms (next.js: 10ms, proxy.ts: 7ms, application-code: 23ms)
 GET /api/system-settings 200 in 39ms (next.js: 9ms, proxy.ts: 20ms, application-code: 10ms)
 GET /player-dashboard 200 in 1734ms (next.js: 1493ms, proxy.ts: 7ms, application-code: 234ms)
 GET /api/system-settings 200 in 64ms (next.js: 36ms, proxy.ts: 14ms, application-code: 14ms)
 GET /api/system-settings 200 in 27ms (next.js: 10ms, proxy.ts: 7ms, application-code: 10ms)
 GET /view-as-test?member=2 200 in 71ms (next.js: 21ms, proxy.ts: 5ms, application-code: 45ms)
 GET /api/system-settings 200 in 18ms (next.js: 3ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/system-settings 200 in 42ms (next.js: 22ms, proxy.ts: 7ms, application-code: 12ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 45ms (next.js: 10ms, proxy.ts: 7ms, application-code: 27ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 47ms (next.js: 17ms, proxy.ts: 7ms, application-code: 23ms)
 GET /captain-dashboard 200 in 121ms (next.js: 52ms, proxy.ts: 8ms, application-code: 61ms)
 GET /api/system-settings 200 in 34ms (next.js: 4ms, proxy.ts: 14ms, application-code: 16ms)
 GET /api/system-settings 200 in 111ms (next.js: 9ms, proxy.ts: 84ms, application-code: 17ms)
 GET /api/system-settings 200 in 29ms (next.js: 3ms, proxy.ts: 14ms, application-code: 11ms)
 GET /teams/10000000-0000-4000-8000-000000000030 200 in 3.1s (next.js: 2.7s, proxy.ts: 5ms, application-code: 466ms)
 GET /api/system-settings 200 in 133ms (next.js: 77ms, proxy.ts: 35ms, application-code: 21ms)
 GET /api/system-settings 200 in 31ms (next.js: 4ms, proxy.ts: 11ms, application-code: 15ms)
 GET /api/system-settings 200 in 48ms (next.js: 9ms, proxy.ts: 21ms, application-code: 17ms)
 GET /api/system-settings 200 in 41ms (next.js: 4ms, proxy.ts: 21ms, application-code: 16ms)
 GET /view-as-test?member=3 200 in 75ms (next.js: 22ms, proxy.ts: 5ms, application-code: 47ms)
 GET /api/system-settings 200 in 28ms (next.js: 3ms, proxy.ts: 12ms, application-code: 13ms)
 GET /api/system-settings 200 in 79ms (next.js: 36ms, proxy.ts: 11ms, application-code: 32ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 94ms (next.js: 22ms, proxy.ts: 11ms, application-code: 60ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 104ms (next.js: 53ms, proxy.ts: 11ms, application-code: 40ms)
 GET /captain-dashboard 200 in 199ms (next.js: 95ms, proxy.ts: 8ms, application-code: 96ms)
 GET /api/system-settings 200 in 19ms (next.js: 4ms, proxy.ts: 6ms, application-code: 9ms)
 GET /api/system-settings 200 in 17ms (next.js: 2ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/system-settings 200 in 21ms (next.js: 3ms, proxy.ts: 9ms, application-code: 10ms)
 GET /view-as-test?member=5 200 in 50ms (next.js: 3ms, proxy.ts: 5ms, application-code: 43ms)
 GET /api/system-settings 200 in 31ms (next.js: 5ms, proxy.ts: 12ms, application-code: 14ms)
 GET /api/system-settings 200 in 41ms (next.js: 11ms, proxy.ts: 13ms, application-code: 17ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 46ms (next.js: 2ms, proxy.ts: 13ms, application-code: 31ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 403 in 48ms (next.js: 16ms, proxy.ts: 13ms, application-code: 19ms)
 GET /captain-dashboard 200 in 53ms (next.js: 4ms, proxy.ts: 7ms, application-code: 42ms)
 GET /api/system-settings 200 in 18ms (next.js: 4ms, proxy.ts: 6ms, application-code: 8ms)
 GET /api/system-settings 200 in 17ms (next.js: 3ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/system-settings 200 in 21ms (next.js: 3ms, proxy.ts: 10ms, application-code: 8ms)
 GET /login 200 in 2.0s (next.js: 1968ms, proxy.ts: 8ms, application-code: 62ms)
 GET /login 200 in 39ms (next.js: 5ms, proxy.ts: 6ms, application-code: 28ms)
 GET /api/system-settings 200 in 53ms (next.js: 33ms, proxy.ts: 8ms, application-code: 12ms)
 GET /api/system-settings 200 in 14ms (next.js: 2ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/system-settings 200 in 12ms (next.js: 1753µs, proxy.ts: 6ms, application-code: 5ms)
 GET /view-as-test?member=7&target=4 200 in 143ms (next.js: 23ms, proxy.ts: 7ms, application-code: 112ms)
 GET /login 200 in 89ms (next.js: 11ms, proxy.ts: 7ms, application-code: 71ms)
 GET /api/system-settings 200 in 49ms (next.js: 10ms, proxy.ts: 23ms, application-code: 16ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 99ms (next.js: 23ms, proxy.ts: 29ms, application-code: 46ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 114ms (next.js: 38ms, proxy.ts: 29ms, application-code: 46ms)
 GET /api/system-settings 200 in 97ms (next.js: 13ms, proxy.ts: 67ms, application-code: 18ms)
 GET /api/system-settings 200 in 22ms (next.js: 4ms, proxy.ts: 6ms, application-code: 11ms)
 GET /api/system-settings 200 in 23ms (next.js: 6ms, proxy.ts: 11ms, application-code: 6ms)
 GET /api/system-settings 200 in 24ms (next.js: 2ms, proxy.ts: 10ms, application-code: 12ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 23ms (next.js: 2ms, proxy.ts: 5ms, application-code: 15ms)
 GET / 200 in 1721ms (next.js: 1368ms, proxy.ts: 19ms, application-code: 334ms)
 GET /login 200 in 283ms (next.js: 27ms, proxy.ts: 9ms, application-code: 247ms)
 GET /view-as-test?member=7&target=4 200 in 286ms (next.js: 90ms, proxy.ts: 9ms, application-code: 187ms)
 POST /api/view-as/bootstrap 200 in 1777ms (next.js: 1733ms, proxy.ts: 31ms, application-code: 13ms)
 GET /api/system-settings 200 in 163ms (next.js: 40ms, proxy.ts: 83ms, application-code: 40ms)
 GET /api/system-settings 200 in 135ms (next.js: 21ms, proxy.ts: 65ms, application-code: 49ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 172ms (next.js: 37ms, proxy.ts: 65ms, application-code: 70ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 178ms (next.js: 49ms, proxy.ts: 65ms, application-code: 63ms)
 GET /api/system-settings 200 in 63ms (next.js: 13ms, proxy.ts: 31ms, application-code: 18ms)
 GET / 200 in 429ms (next.js: 47ms, proxy.ts: 11ms, application-code: 371ms)
 GET /api/system-settings 200 in 75ms (next.js: 17ms, proxy.ts: 44ms, application-code: 14ms)
 GET /api/system-settings 200 in 29ms (next.js: 8ms, proxy.ts: 13ms, application-code: 8ms)
 POST /api/view-as/bootstrap 200 in 17ms (next.js: 4ms, proxy.ts: 9ms, application-code: 4ms)
 GET /view-as-test?member=7&target=4 200 in 103ms (next.js: 26ms, proxy.ts: 5ms, application-code: 72ms)
 GET /api/system-settings 200 in 19ms (next.js: 2ms, proxy.ts: 6ms, application-code: 11ms)
 GET /api/system-settings 200 in 35ms (next.js: 12ms, proxy.ts: 8ms, application-code: 15ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 38ms (next.js: 2ms, proxy.ts: 8ms, application-code: 28ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 42ms (next.js: 7ms, proxy.ts: 8ms, application-code: 27ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000004 200 in 26ms (next.js: 11ms, proxy.ts: 8ms, application-code: 8ms)
 GET / 200 in 41ms (next.js: 3ms, proxy.ts: 5ms, application-code: 33ms)
 POST /api/view-as/bootstrap 200 in 17ms (next.js: 6ms, proxy.ts: 7ms, application-code: 3ms)
 POST /api/view-as/start 200 in 70ms (next.js: 1679µs, proxy.ts: 5ms, application-code: 63ms)
 POST /api/view-as/exchange 200 in 1339ms (next.js: 1254ms, proxy.ts: 5ms, application-code: 79ms)
 POST /api/view-as/read 200 in 1031ms (next.js: 994ms, proxy.ts: 7ms, application-code: 30ms)
 POST /api/view-as/read 200 in 103ms (next.js: 1997µs, proxy.ts: 5ms, application-code: 96ms)
 POST /api/view-as/read 200 in 303ms (next.js: 2ms, proxy.ts: 8ms, application-code: 292ms)
[browser] Image with src "https://lwrpickleballclub.com/lwrpc-logo.png" has either width or height modified, but not the other. If you use CSS to change the size of your image, also include the styles 'width: "auto"' or 'height: "auto"' to maintain the aspect ratio.
 GET /captain-dashboard 200 in 1333ms (next.js: 1276ms, proxy.ts: 14ms, application-code: 42ms)
 POST /api/view-as/read 200 in 106ms (next.js: 74ms, proxy.ts: 6ms, application-code: 26ms)
 POST /api/view-as/read 200 in 51ms (next.js: 3ms, proxy.ts: 6ms, application-code: 42ms)
 POST /api/view-as/read 200 in 28ms (next.js: 1910µs, proxy.ts: 7ms, application-code: 19ms)
 POST /api/view-as/read 200 in 50ms (next.js: 2ms, proxy.ts: 5ms, application-code: 43ms)
 POST /api/view-as/read 200 in 46ms (next.js: 5ms, proxy.ts: 6ms, application-code: 35ms)
○ Compiling /members/[id] ...
 GET /members/10000000-0000-4000-8000-000000000004 200 in 6.8s (next.js: 6.1s, proxy.ts: 10ms, application-code: 680ms)
 GET /view-as-test?member=7&target=1 200 in 203ms (next.js: 43ms, proxy.ts: 16ms, application-code: 144ms)
 GET /api/system-settings 200 in 1401ms (next.js: 1368ms, proxy.ts: 5ms, application-code: 28ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 2.4s (next.js: 2.1s, proxy.ts: 197ms, application-code: 41ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 2.4s (next.js: 2.1s, proxy.ts: 197ms, application-code: 46ms)
 GET /api/admin/member-last-login?memberId=10000000-0000-4000-8000-000000000004 200 in 2.4s (next.js: 2.1s, proxy.ts: 197ms, application-code: 59ms)
 GET /api/system-settings 200 in 126ms (next.js: 14ms, proxy.ts: 102ms, application-code: 10ms)
 GET /api/system-settings 200 in 16ms (next.js: 3ms, proxy.ts: 6ms, application-code: 7ms)
 GET /api/system-settings 200 in 13ms (next.js: 1736µs, proxy.ts: 5ms, application-code: 6ms)
 GET /view-as-test?member=7&target=1 200 in 195ms (next.js: 51ms, proxy.ts: 5ms, application-code: 138ms)
 GET /api/system-settings 200 in 27ms (next.js: 4ms, proxy.ts: 10ms, application-code: 13ms)
 GET /api/system-settings 200 in 38ms (next.js: 17ms, proxy.ts: 9ms, application-code: 12ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 43ms (next.js: 2ms, proxy.ts: 9ms, application-code: 31ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 45ms (next.js: 7ms, proxy.ts: 9ms, application-code: 28ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 18ms (next.js: 1799µs, proxy.ts: 5ms, application-code: 11ms)
 GET / 200 in 98ms (next.js: 21ms, proxy.ts: 6ms, application-code: 71ms)
 POST /api/view-as/bootstrap 200 in 948ms (next.js: 933ms, proxy.ts: 5ms, application-code: 10ms)
 POST /api/view-as/start 200 in 24ms (next.js: 4ms, proxy.ts: 5ms, application-code: 15ms)
 POST /api/view-as/exchange 200 in 990ms (next.js: 923ms, proxy.ts: 5ms, application-code: 62ms)
 POST /api/view-as/read 200 in 72ms (next.js: 46ms, proxy.ts: 7ms, application-code: 19ms)
 POST /api/view-as/read 200 in 53ms (next.js: 2ms, proxy.ts: 6ms, application-code: 45ms)
 POST /api/view-as/read 200 in 155ms (next.js: 2ms, proxy.ts: 6ms, application-code: 146ms)
[browser] Image with src "https://lwrpickleballclub.com/lwrpc-logo.png" has either width or height modified, but not the other. If you use CSS to change the size of your image, also include the styles 'width: "auto"' or 'height: "auto"' to maintain the aspect ratio.
 GET /player-dashboard 200 in 2.4s (next.js: 2.3s, proxy.ts: 11ms, application-code: 56ms)
 POST /api/view-as/read 200 in 374ms (next.js: 185ms, proxy.ts: 131ms, application-code: 58ms)
 GET /view-as-test?member=7&target=2 200 in 416ms (next.js: 34ms, proxy.ts: 131ms, application-code: 251ms)
 GET /members/10000000-0000-4000-8000-000000000001 200 in 2.3s (next.js: 1218ms, proxy.ts: 11ms, application-code: 1069ms)
 GET /api/system-settings 200 in 30ms (next.js: 12ms, proxy.ts: 6ms, application-code: 13ms)
 GET /api/system-settings 200 in 25ms (next.js: 6ms, proxy.ts: 9ms, application-code: 10ms)
 GET /api/system-settings 200 in 46ms (next.js: 23ms, proxy.ts: 9ms, application-code: 15ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 50ms (next.js: 7ms, proxy.ts: 9ms, application-code: 34ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 52ms (next.js: 15ms, proxy.ts: 9ms, application-code: 29ms)
 GET /api/admin/member-last-login?memberId=10000000-0000-4000-8000-000000000001 200 in 68ms (next.js: 18ms, proxy.ts: 34ms, application-code: 17ms)
 GET /api/system-settings 200 in 21ms (next.js: 5ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/system-settings 200 in 25ms (next.js: 7ms, proxy.ts: 8ms, application-code: 10ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 45ms (next.js: 8ms, proxy.ts: 15ms, application-code: 22ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000001 200 in 48ms (next.js: 8ms, proxy.ts: 24ms, application-code: 16ms)
 GET /api/system-settings 200 in 33ms (next.js: 4ms, proxy.ts: 23ms, application-code: 5ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000002 200 in 22ms (next.js: 4ms, proxy.ts: 8ms, application-code: 10ms)
 GET / 200 in 59ms (next.js: 17ms, proxy.ts: 7ms, application-code: 35ms)
 POST /api/view-as/bootstrap 200 in 16ms (next.js: 5ms, proxy.ts: 6ms, application-code: 6ms)
 POST /api/view-as/start 200 in 18ms (next.js: 1822µs, proxy.ts: 5ms, application-code: 11ms)
 POST /api/view-as/exchange 200 in 29ms (next.js: 5ms, proxy.ts: 7ms, application-code: 17ms)
 POST /api/view-as/read 200 in 24ms (next.js: 2ms, proxy.ts: 7ms, application-code: 15ms)
 POST /api/view-as/read 200 in 55ms (next.js: 2ms, proxy.ts: 12ms, application-code: 41ms)
 POST /api/view-as/read 200 in 151ms (next.js: 2ms, proxy.ts: 6ms, application-code: 143ms)
[browser] Image with src "https://lwrpickleballclub.com/lwrpc-logo.png" has either width or height modified, but not the other. If you use CSS to change the size of your image, also include the styles 'width: "auto"' or 'height: "auto"' to maintain the aspect ratio.
 GET /captain-dashboard 200 in 90ms (next.js: 61ms, proxy.ts: 7ms, application-code: 23ms)
 POST /api/view-as/read 200 in 31ms (next.js: 3ms, proxy.ts: 6ms, application-code: 23ms)
 GET /members/10000000-0000-4000-8000-000000000002 200 in 1266ms (next.js: 1130ms, proxy.ts: 6ms, application-code: 130ms)
 GET /view-as-test?member=7&target=5 200 in 121ms (next.js: 10ms, proxy.ts: 16ms, application-code: 95ms)
 GET /api/system-settings 200 in 22ms (next.js: 3ms, proxy.ts: 8ms, application-code: 11ms)
 GET /api/system-settings 200 in 14ms (next.js: 2ms, proxy.ts: 6ms, application-code: 6ms)
 GET /api/system-settings 200 in 24ms (next.js: 9ms, proxy.ts: 6ms, application-code: 9ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000005 200 in 57ms (next.js: 5ms, proxy.ts: 16ms, application-code: 36ms)
 GET /api/view-as/start?target=10000000-0000-4000-8000-000000000005 200 in 60ms (next.js: 11ms, proxy.ts: 16ms, application-code: 34ms)
 GET /api/system-settings 200 in 66ms (next.js: 27ms, proxy.ts: 27ms, application-code: 13ms)
